sample_id,source,raw_text,target_price_tnd,price_label_source,clean_text,token_count,char_count,has_price_label
m1_0002204,listings_csv_description,"Appartement à vendre à Boumhel, Ben Arous. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 128000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",128000.0,listings_price_col,appartement à vendre à boumhel ben arous pièces 1 chambres 1 sdb 1 prix 128000 tnd informations déduites automatiquement à partir du titre de l annonce,26,151,True
m1_0002205,listings_csv_description,"Appartement à louer à El Menzah 9, Tunis. Pièces: 4 | Chambres: 4 | SDB: 1 | Prix: 4000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",4000.0,listings_price_col,appartement à louer à el menzah 9 tunis pièces 4 chambres 4 sdb 1 prix 4000 tnd informations déduites automatiquement à partir du titre de l annonce,27,148,True
m1_0002206,listings_csv_description,"Appartement disponible à Hammamet Centre, Nabeul. Pièces: 1 | Chambres: 0 | SDB: 1 | Prix: 550 TND. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement disponible à hammamet centre nabeul pièces 1 chambres 0 sdb 1 prix 550 tnd informations déduites automatiquement à partir du titre de l annonce,25,155,True
m1_0002207,listings_csv_description,"Appartement à louer à El Mourouj, Ben Arous. Prix: 550 TND. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement à louer à el mourouj ben arous prix 550 tnd informations déduites automatiquement à partir du titre de l annonce,21,124,True
m1_0002208,listings_csv_description,"Appartement à louer à Mdenine Sud, Mdenine. Prix: 550 TND. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement à louer à mdenine sud mdenine prix 550 tnd informations déduites automatiquement à partir du titre de l annonce,20,123,True
m1_0002209,listings_csv_description,"Appartement disponible à L Aouina, Tunis. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 60 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",60.0,listings_price_col,appartement disponible à l aouina tunis pièces 2 chambres 1 sdb 1 prix 60 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,160,True
m1_0002210,listings_csv_description,"Appartement disponible à La Marsa, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 950 TND. Informations déduites automatiquement à partir du titre de l'annonce.",950.0,listings_price_col,appartement disponible à la marsa tunis pièces 2 chambres 2 sdb 1 prix 950 tnd informations déduites automatiquement à partir du titre de l annonce,25,147,True
m1_0002211,listings_csv_description,"Appartement disponible à Autres Villes, Tunis. Prix: 140 TND. Informations déduites automatiquement à partir du titre de l'annonce.",140.0,listings_price_col,appartement disponible à autres villes tunis prix 140 tnd informations déduites automatiquement à partir du titre de l annonce,19,126,True
m1_0002212,listings_csv_description,"Appartement disponible à Lac 2, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1799 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1799.0,listings_price_col,appartement disponible à lac 2 tunis pièces 1 chambres 1 sdb 1 prix 1799 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,159,True
m1_0002213,listings_csv_description,"Appartement disponible à Lac 1, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1500 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement disponible à lac 1 tunis pièces 1 chambres 1 sdb 1 prix 1500 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,159,True
m1_0002214,listings_csv_description,"Appartement à vendre à L Aouina, Tunis. Prix: 299000 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",299000.0,listings_price_col,appartement à vendre à l aouina tunis prix 299000 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,22,136,True
m1_0002215,listings_csv_description,"Appartement à vendre à Hergla, Sousse. Surface: 200 m2 | Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 260000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",260000.0,listings_price_col,appartement à vendre à hergla sousse surface 200 m2 pièces 3 chambres 2 sdb 1 prix 260000 tnd informations déduites automatiquement à partir du titre de l annonce,28,162,True
m1_0002216,listings_csv_description,"Appartement à louer à Autres Villes, Tunis. Prix: 1500 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement à louer à autres villes tunis prix 1500 tnd informations déduites automatiquement à partir du titre de l annonce,20,124,True
m1_0002217,listings_csv_description,"Appartement à louer à Sidi Daoud, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 2000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",2000.0,listings_price_col,appartement à louer à sidi daoud tunis pièces 1 chambres 1 sdb 1 prix 2000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,161,True
m1_0002218,listings_csv_description,"Appartement disponible à L Aouina, Tunis. Surface: 85 m2 | Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 900 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",900.0,listings_price_col,appartement disponible à l aouina tunis surface 85 m2 pièces 2 chambres 2 sdb 1 prix 900 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,30,175,True
m1_0002219,listings_csv_description,"Appartement à louer à El Manar 1, Tunis. Pièces: 4 | Chambres: 4 | SDB: 1 | Prix: 2000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",2000.0,listings_price_col,appartement à louer à el manar 1 tunis pièces 4 chambres 4 sdb 1 prix 2000 tnd informations déduites automatiquement à partir du titre de l annonce,27,147,True
m1_0002220,listings_csv_description,"Appartement à vendre à La Manouba, La Manouba. Pièces: 4 | Chambres: 3 | SDB: 1 | Prix: 330000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",330000.0,listings_price_col,appartement à vendre à la manouba la manouba pièces 4 chambres 3 sdb 1 prix 330000 tnd informations déduites automatiquement à partir du titre de l annonce,27,155,True
m1_0002221,listings_csv_description,"Appartement à louer à Ain Zaghouen, Tunis. Prix: 1200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1200.0,listings_price_col,appartement à louer à ain zaghouen tunis prix 1200 tnd informations déduites automatiquement à partir du titre de l annonce,20,123,True
m1_0002222,listings_csv_description,"Appartement à louer à La Marsa, Tunis. Prix: 1300 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1300.0,listings_price_col,appartement à louer à la marsa tunis prix 1300 tnd informations déduites automatiquement à partir du titre de l annonce,20,119,True
m1_0002223,listings_csv_description,"Appartement disponible à Gammarth, Tunis. Pièces: 5 | Chambres: 4 | SDB: 1 | Prix: 1150000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1150000.0,listings_price_col,appartement disponible à gammarth tunis pièces 5 chambres 4 sdb 1 prix 1150000 tnd informations déduites automatiquement à partir du titre de l annonce,24,151,True
m1_0002224,listings_csv_description,"Appartement à vendre à Ghazela, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 220000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",220000.0,listings_price_col,appartement à vendre à ghazela ariana pièces 2 chambres 2 sdb 1 prix 220000 tnd informations déduites automatiquement à partir du titre de l annonce,25,148,True
m1_0002225,listings_csv_description,"Appartement à louer à Kantaoui, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 550 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement à louer à kantaoui sousse pièces 2 chambres 2 sdb 1 prix 550 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,159,True
m1_0002226,listings_csv_description,"Appartement à louer à Monastir, Monastir. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 600 TND. Informations déduites automatiquement à partir du titre de l'annonce.",600.0,listings_price_col,appartement à louer à monastir monastir pièces 2 chambres 2 sdb 1 prix 600 tnd informations déduites automatiquement à partir du titre de l annonce,25,147,True
m1_0002227,listings_csv_description,"Appartement disponible à Sfax Ville, Sfax. Prix: 700 TND. Informations déduites automatiquement à partir du titre de l'annonce.",700.0,listings_price_col,appartement disponible à sfax ville sfax prix 700 tnd informations déduites automatiquement à partir du titre de l annonce,19,122,True
m1_0002228,listings_csv_description,"Appartement disponible à Ennasr, Ariana. Prix: 1600 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1600.0,listings_price_col,appartement disponible à ennasr ariana prix 1600 tnd informations déduites automatiquement à partir du titre de l annonce,18,121,True
m1_0002229,listings_csv_description,"Appartement disponible à Ennasr, Ariana. Prix: 1300 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1300.0,listings_price_col,appartement disponible à ennasr ariana prix 1300 tnd informations déduites automatiquement à partir du titre de l annonce,18,121,True
m1_0002230,listings_csv_description,"Appartement disponible à Mezzraya, Mdenine. Prix: 200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",200.0,listings_price_col,appartement disponible à mezzraya mdenine prix 200 tnd informations déduites automatiquement à partir du titre de l annonce,18,123,True
m1_0002231,listings_csv_description,"Appartement disponible à Ennasr, Ariana. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1150 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1150.0,listings_price_col,appartement disponible à ennasr ariana pièces 1 chambres 1 sdb 1 prix 1150 tnd informations déduites automatiquement à partir du titre de l annonce,24,147,True
m1_0002232,listings_csv_description,"Appartement disponible à La Manouba, La Manouba. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 370000 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",370000.0,listings_price_col,appartement disponible à la manouba la manouba pièces 3 chambres 3 sdb 1 prix 370000 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,29,178,True
m1_0002233,listings_csv_description,"Appartement à vendre à Chotrana 1, Ariana. Prix: 495000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",495000.0,listings_price_col,appartement à vendre à chotrana 1 ariana prix 495000 tnd informations déduites automatiquement à partir du titre de l annonce,20,125,True
m1_0002234,listings_csv_description,"Appartement à louer à Le Bardo, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1000.0,listings_price_col,appartement à louer à le bardo tunis pièces 1 chambres 1 sdb 1 prix 1000 tnd informations déduites automatiquement à partir du titre de l annonce,26,145,True
m1_0002235,listings_csv_description,"Appartement disponible à Jardins De Carthage, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 130 TND. Atouts: jardin, meuble. Informations déduites automatiquement à partir du titre de l'annonce.",130.0,listings_price_col,appartement disponible à jardins de carthage tunis pièces 1 chambres 1 sdb 1 prix 130 tnd atouts jardin meuble informations déduites automatiquement à partir du titre de l annonce,29,179,True
m1_0002236,listings_csv_description,"Appartement à vendre à Nabeul, Nabeul. Prix: 410000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",410000.0,listings_price_col,appartement à vendre à nabeul nabeul prix 410000 tnd informations déduites automatiquement à partir du titre de l annonce,19,121,True
m1_0002237,listings_csv_description,"Appartement disponible à La Soukra, Ariana. Prix: 720 TND. Informations déduites automatiquement à partir du titre de l'annonce.",720.0,listings_price_col,appartement disponible à la soukra ariana prix 720 tnd informations déduites automatiquement à partir du titre de l annonce,19,123,True
m1_0002238,listings_csv_description,"Appartement à vendre à El Ouardia, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 83000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",83000.0,listings_price_col,appartement à vendre à el ouardia tunis pièces 2 chambres 2 sdb 1 prix 83000 tnd informations déduites automatiquement à partir du titre de l annonce,26,149,True
m1_0002239,listings_csv_description,"Appartement à vendre à Ezzahra, Ben Arous. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 250000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",250000.0,listings_price_col,appartement à vendre à ezzahra ben arous pièces 2 chambres 2 sdb 1 prix 250000 tnd informations déduites automatiquement à partir du titre de l annonce,26,151,True
m1_0002240,listings_csv_description,"Appartement à vendre à Autres Villes, Sousse. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 500000 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",500000.0,listings_price_col,appartement à vendre à autres villes sousse pièces 2 chambres 2 sdb 1 prix 500000 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,29,175,True
m1_0002241,listings_csv_description,"Appartement à louer à Tunis, Tunis. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 649 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",649.0,listings_price_col,appartement à louer à tunis tunis pièces 3 chambres 2 sdb 1 prix 649 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,155,True
m1_0002242,listings_csv_description,"Appartement à louer à Le Bardo, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1300 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1300.0,listings_price_col,appartement à louer à le bardo tunis pièces 2 chambres 2 sdb 1 prix 1300 tnd informations déduites automatiquement à partir du titre de l annonce,26,145,True
m1_0002243,listings_csv_description,"Appartement à vendre à L Aouina, Tunis. Pièces: 4 | Chambres: 4 | SDB: 1 | Prix: 440000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",440000.0,listings_price_col,appartement à vendre à l aouina tunis pièces 4 chambres 4 sdb 1 prix 440000 tnd informations déduites automatiquement à partir du titre de l annonce,26,148,True
m1_0002244,listings_csv_description,"Appartement à louer à Mutuelleville, Tunis. Pièces: 4 | Chambres: 3 | SDB: 1 | Prix: 4000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",4000.0,listings_price_col,appartement à louer à mutuelleville tunis pièces 4 chambres 3 sdb 1 prix 4000 tnd informations déduites automatiquement à partir du titre de l annonce,25,150,True
m1_0002245,listings_csv_description,"Appartement à louer à Ennasr, Ariana. Pièces: 1 | Chambres: 0 | SDB: 1 | Prix: 60 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",60.0,listings_price_col,appartement à louer à ennasr ariana pièces 1 chambres 0 sdb 1 prix 60 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,156,True
m1_0002246,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 725 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",725.0,listings_price_col,appartement à louer à la soukra ariana pièces 2 chambres 2 sdb 1 prix 725 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,160,True
m1_0002247,listings_csv_description,"Appartement à louer à Ariana, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 650 TND. Informations déduites automatiquement à partir du titre de l'annonce.",650.0,listings_price_col,appartement à louer à ariana ariana pièces 2 chambres 2 sdb 1 prix 650 tnd informations déduites automatiquement à partir du titre de l annonce,25,143,True
m1_0002248,listings_csv_description,"Appartement disponible à Mrezga, Nabeul. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 235000 TND. Atouts: gardee. Informations déduites automatiquement à partir du titre de l'annonce.",235000.0,listings_price_col,appartement disponible à mrezga nabeul pièces 1 chambres 1 sdb 1 prix 235000 tnd atouts gardee informations déduites automatiquement à partir du titre de l annonce,26,163,True
m1_0002249,listings_csv_description,"Appartement à louer à L Aouina, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1100 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",1100.0,listings_price_col,appartement à louer à l aouina tunis pièces 2 chambres 2 sdb 1 prix 1100 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,28,159,True
m1_0002250,listings_csv_description,"Appartement disponible à Tunis, Tunis. Surface: 120 m2 | Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 240000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",240000.0,listings_price_col,appartement disponible à tunis tunis surface 120 m2 pièces 2 chambres 2 sdb 1 prix 240000 tnd informations déduites automatiquement à partir du titre de l annonce,27,162,True
m1_0002251,listings_csv_description,"Appartement disponible à Medina Jedida, Ben Arous. Prix: 2400 TND. Informations déduites automatiquement à partir du titre de l'annonce.",2400.0,listings_price_col,appartement disponible à medina jedida ben arous prix 2400 tnd informations déduites automatiquement à partir du titre de l annonce,20,131,True
m1_0002252,listings_csv_description,"Appartement à vendre à Tunis, Tunis. Surface: 116 m2 | Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 280000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",280000.0,listings_price_col,appartement à vendre à tunis tunis surface 116 m2 pièces 2 chambres 2 sdb 1 prix 280000 tnd informations déduites automatiquement à partir du titre de l annonce,28,160,True
m1_0002253,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 1200 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1200.0,listings_price_col,appartement à louer à la soukra ariana pièces 3 chambres 3 sdb 1 prix 1200 tnd informations déduites automatiquement à partir du titre de l annonce,26,147,True
m1_0002254,listings_csv_description,"Appartement disponible à Sfax Ville, Sfax. Pièces: 2 | Prix: 430 TND. Informations déduites automatiquement à partir du titre de l'annonce.",430.0,listings_price_col,appartement disponible à sfax ville sfax pièces 2 prix 430 tnd informations déduites automatiquement à partir du titre de l annonce,21,131,True
m1_0002255,listings_csv_description,"Appartement à louer à La Soukra, Ariana. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 1500 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement à louer à la soukra ariana pièces 3 chambres 2 sdb 1 prix 1500 tnd informations déduites automatiquement à partir du titre de l annonce,26,147,True
m1_0002256,listings_csv_description,"Appartement à louer à Borj Louzir, Ariana. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 700 TND. Informations déduites automatiquement à partir du titre de l'annonce.",700.0,listings_price_col,appartement à louer à borj louzir ariana pièces 3 chambres 3 sdb 1 prix 700 tnd informations déduites automatiquement à partir du titre de l annonce,26,148,True
m1_0002257,listings_csv_description,"Appartement à louer à Ennasr, Ariana. Prix: 1400 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1400.0,listings_price_col,appartement à louer à ennasr ariana prix 1400 tnd informations déduites automatiquement à partir du titre de l annonce,19,118,True
m1_0002258,listings_csv_description,"Appartement à louer à L Aouina, Tunis. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 900 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",900.0,listings_price_col,appartement à louer à l aouina tunis pièces 2 chambres 1 sdb 1 prix 900 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,28,158,True
m1_0002259,listings_csv_description,"Appartement à louer à Hammamet Nord, Nabeul. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 2000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",2000.0,listings_price_col,appartement à louer à hammamet nord nabeul pièces 2 chambres 2 sdb 1 prix 2000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,165,True
m1_0002260,listings_csv_description,"Appartement à louer à Kantaoui, Sousse. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 1000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",1000.0,listings_price_col,appartement à louer à kantaoui sousse pièces 3 chambres 2 sdb 1 prix 1000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,160,True
m1_0002261,listings_csv_description,"Appartement à vendre à Raoued, Ariana. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 110000 TND. Atouts: jardin, parking. Informations déduites automatiquement à partir du titre de l'annonce.",110000.0,listings_price_col,appartement à vendre à raoued ariana pièces 1 chambres 1 sdb 1 prix 110000 tnd atouts jardin parking informations déduites automatiquement à partir du titre de l annonce,28,169,True
m1_0002262,listings_csv_description,"Appartement disponible à Tunis, Tunis. Prix: 70 TND. Informations déduites automatiquement à partir du titre de l'annonce.",70.0,listings_price_col,appartement disponible à tunis tunis prix 70 tnd informations déduites automatiquement à partir du titre de l annonce,18,117,True
m1_0002263,listings_csv_description,"Appartement à louer à Klibia, Nabeul. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 500 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",500.0,listings_price_col,appartement à louer à klibia nabeul pièces 3 chambres 2 sdb 1 prix 500 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,157,True
m1_0002264,listings_csv_description,"Appartement à louer à Menzah, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 1200 TND. Atouts: jardin. Informations déduites automatiquement à partir du titre de l'annonce.",1200.0,listings_price_col,appartement à louer à menzah tunis pièces 1 chambres 1 sdb 1 prix 1200 tnd atouts jardin informations déduites automatiquement à partir du titre de l annonce,27,157,True
m1_0002265,listings_csv_description,"Appartement à vendre à Riadh Andalous, Ariana. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 540000 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",540000.0,listings_price_col,appartement à vendre à riadh andalous ariana pièces 3 chambres 3 sdb 1 prix 540000 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,29,176,True
m1_0002266,listings_csv_description,"Appartement à louer à Raoued, Ariana. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 602 TND. Informations déduites automatiquement à partir du titre de l'annonce.",602.0,listings_price_col,appartement à louer à raoued ariana pièces 2 chambres 2 sdb 1 prix 602 tnd informations déduites automatiquement à partir du titre de l annonce,25,143,True
m1_0002267,listings_csv_description,"Appartement disponible à Klibia, Nabeul. Prix: 250000 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",250000.0,listings_price_col,appartement disponible à klibia nabeul prix 250000 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,21,144,True
m1_0002268,listings_csv_description,"Appartement disponible à Tunis Belvedere, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 95209416 TND. Informations déduites automatiquement à partir du titre de l'annonce.",95209416.0,listings_price_col,appartement disponible à tunis belvedere tunis pièces 1 chambres 1 sdb 1 prix <phone> tnd informations déduites automatiquement à partir du titre de l annonce,25,158,True
m1_0002269,listings_csv_description,"Appartement disponible à Tunis, Tunis. Prix: 95209416 TND. Informations déduites automatiquement à partir du titre de l'annonce.",95209416.0,listings_price_col,appartement disponible à tunis tunis prix <phone> tnd informations déduites automatiquement à partir du titre de l annonce,18,122,True
m1_0002270,listings_csv_description,"Appartement à louer à Ezzahra, Ben Arous. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 900 TND. Informations déduites automatiquement à partir du titre de l'annonce.",900.0,listings_price_col,appartement à louer à ezzahra ben arous pièces 2 chambres 2 sdb 1 prix 900 tnd informations déduites automatiquement à partir du titre de l annonce,26,147,True
m1_0002271,listings_csv_description,"Appartement à louer à Jardins De Carthage, Tunis. Pièces: 2 | Chambres: 1 | SDB: 1 | Prix: 2000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",2000.0,listings_price_col,appartement à louer à jardins de carthage tunis pièces 2 chambres 1 sdb 1 prix 2000 tnd informations déduites automatiquement à partir du titre de l annonce,27,156,True
m1_0002272,listings_csv_description,"Appartement disponible à Cit El Khadra, Tunis. Pièces: 1 | Chambres: 0 | SDB: 1 | Prix: 550 TND. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement disponible à cit el khadra tunis pièces 1 chambres 0 sdb 1 prix 550 tnd informations déduites automatiquement à partir du titre de l annonce,26,152,True
m1_0002273,listings_csv_description,"Appartement à louer à Lac 2, Tunis. Pièces: 4 | Chambres: 3 | SDB: 1 | Prix: 5200 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",5200.0,listings_price_col,appartement à louer à lac 2 tunis pièces 4 chambres 3 sdb 1 prix 5200 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,28,156,True
m1_0002274,listings_csv_description,"Appartement à vendre à Lac 1, Tunis. Prix: 330000 TND. Informations déduites automatiquement à partir du titre de l'annonce.",330000.0,listings_price_col,appartement à vendre à lac 1 tunis prix 330000 tnd informations déduites automatiquement à partir du titre de l annonce,20,119,True
m1_0002275,listings_csv_description,"Appartement à louer à Borj Cedria, Ben Arous. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 648 TND. Informations déduites automatiquement à partir du titre de l'annonce.",648.0,listings_price_col,appartement à louer à borj cedria ben arous pièces 2 chambres 2 sdb 1 prix 648 tnd informations déduites automatiquement à partir du titre de l annonce,27,151,True
m1_0002276,listings_csv_description,"Appartement disponible à Lac 2, Tunis. Pièces: 3 | Chambres: 3 | SDB: 1 | Prix: 3000 TND. Atouts: meuble. Informations déduites automatiquement à partir du titre de l'annonce.",3000.0,listings_price_col,appartement disponible à lac 2 tunis pièces 3 chambres 3 sdb 1 prix 3000 tnd atouts meuble informations déduites automatiquement à partir du titre de l annonce,27,159,True
m1_0002277,listings_csv_description,"Appartement à louer à Borj Cedria, Ben Arous. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 500 TND. Informations déduites automatiquement à partir du titre de l'annonce.",500.0,listings_price_col,appartement à louer à borj cedria ben arous pièces 2 chambres 2 sdb 1 prix 500 tnd informations déduites automatiquement à partir du titre de l annonce,27,151,True
m1_0002278,listings_csv_description,"Appartement disponible à Lac 1, Tunis. Prix: 1500 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1500.0,listings_price_col,appartement disponible à lac 1 tunis prix 1500 tnd informations déduites automatiquement à partir du titre de l annonce,19,119,True
m1_0002279,listings_csv_description,"Appartement à louer à Boumhel, Ben Arous. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 968 TND. Informations déduites automatiquement à partir du titre de l'annonce.",968.0,listings_price_col,appartement à louer à boumhel ben arous pièces 1 chambres 1 sdb 1 prix 968 tnd informations déduites automatiquement à partir du titre de l annonce,26,147,True
m1_0002280,listings_csv_description,"Appartement à louer à L Aouina, Tunis. Pièces: 2 | Chambres: 2 | SDB: 1 | Prix: 1000 TND. Atouts: haut standing. Informations déduites automatiquement à partir du titre de l'annonce.",1000.0,listings_price_col,appartement à louer à l aouina tunis pièces 2 chambres 2 sdb 1 prix 1000 tnd atouts haut standing informations déduites automatiquement à partir du titre de l annonce,29,166,True
m1_0002281,listings_csv_description,"Appartement disponible à Ghazela, Ariana. Prix: 1250 TND. Informations déduites automatiquement à partir du titre de l'annonce.",1250.0,listings_price_col,appartement disponible à ghazela ariana prix 1250 tnd informations déduites automatiquement à partir du titre de l annonce,18,122,True
m1_0002282,listings_csv_description,"Appartement à louer à Mahdia, Mahdia. Pièces: 3 | Chambres: 2 | SDB: 1 | Prix: 550 TND. Informations déduites automatiquement à partir du titre de l'annonce.",550.0,listings_price_col,appartement à louer à mahdia mahdia pièces 3 chambres 2 sdb 1 prix 550 tnd informations déduites automatiquement à partir du titre de l annonce,25,143,True
m1_0002283,listings_csv_description,"Appartement disponible à La Marsa, Tunis. Pièces: 1 | Chambres: 1 | SDB: 1 | Prix: 400 TND. Informations déduites automatiquement à partir du titre de l'annonce.",400.0,listings_price_col,appartement disponible à la marsa tunis pièces 1 chambres 1 sdb 1 prix 400 tnd informations déduites automatiquement à partir du titre de l annonce,25,147,True
